45,1,1,0.47824
135,-1,0,0.045103
315,-1,1,0.010161
90,1,1,0.01024
90,1,0,0.084813
225,-1,1,0.57068
0,1,1,1.5101
225,-1,1,0.40612
180,1,1,0.40699
90,-1,0,0.27762
180,1,1,0.069045
225,-1,1,0.062861
180,-1,0,0.010149
315,1,0,2.0924
45,1,1,0.051435
180,-1,0,0.433
90,-1,1,0.99246
135,1,1,0.92
270,1,0,0.28111
180,1,1,0.010095
315,-1,0,0.65755
45,1,1,0.015212
90,-1,1,0.01015
0,1,1,0.010131
135,-1,0,0.46079
45,1,1,0.40146
90,1,0,0.020441
180,-1,1,0.010131
135,1,1,0.91431
0,1,1,0.082255
225,1,0,0.61042
180,1,1,0.060333
45,-1,0,0.87879
180,1,1,0.41215
270,-1,1,1.1635
45,1,1,0.9988
90,-1,0,0.16384
180,-1,0,0.8423
0,1,1,1.3559
225,-1,0,1.1384
180,1,1,0.5665
270,-1,0,0.27294
135,-1,1,0.97625
0,1,1,0.010141
45,-1,0,1.2218
135,-1,1,0.53314
45,-1,0,0.018306
315,1,0,0.010137
270,1,0,1.0082
45,1,0,1.6354
135,1,1,0.18892
0,1,1,2.6269
90,1,1,1.0633
270,-1,0,0.12297
270,-1,1,0.83213
0,-1,1,0.079791
315,1,0,0.010149
225,1,0,1.4615
225,1,1,0.65953
90,-1,1,1.9907
225,1,1,0.010125
315,1,1,0.010136
90,1,0,0.31997
45,1,1,0.10282
0,1,0,0.30621
0,1,1,0.097588
180,-1,1,0.12984
45,1,0,1.4454
225,-1,1,0.051879
0,1,1,0.68198
270,1,0,0.97177
0,-1,1,0.010202
90,1,1,0.8697
270,1,1,1.0057
90,1,1,0.41064
225,-1,1,1.6276
270,-1,0,0.13184
180,1,1,0.35753
315,-1,0,0.88054
225,1,1,0.018284
225,-1,1,0.01012
180,-1,1,0.20356
90,-1,0,0.097466
270,1,1,1.2054
0,1,1,0.60652
135,1,1,0.37336
225,1,0,0.65798
90,1,1,0.06665
45,-1,1,0.39221
225,1,1,1.9585
225,-1,1,0.34049
270,1,1,0.38758
0,-1,0,1.4142
270,1,1,0.024561
225,1,1,0.12293
180,1,1,1.1945
135,1,1,0.83774
315,-1,1,0.91384
180,1,0,0.20493
0,-1,1,0.52363
225,1,1,0.3883
315,-1,0,1.0804
135,1,0,0.73376
135,1,0,0.76583
45,-1,1,0.22047
90,1,0,0.59909
45,1,1,0.06089
270,1,1,0.010123
45,-1,0,0.083782
135,1,1,0.010162
225,1,1,0.010045
135,1,1,0.3879
315,1,1,0.010129
90,-1,1,0.23209
225,-1,0,0.81023
45,-1,1,0.46737
135,-1,0,0.71516
180,-1,1,0.21697
225,1,0,0.8668
0,1,1,1.3543
315,-1,0,1.2579
225,-1,1,0.042819
135,-1,1,0.33881
135,1,0,0.084534
135,1,1,0.092215
90,-1,1,0.88166
315,-1,1,0.43
270,-1,0,1.5829
135,1,1,0.67326
225,1,0,0.65968
180,-1,1,0.45306
135,-1,0,0.62206
0,1,1,0.36781
270,1,1,1.0532
45,-1,1,0.68672
45,1,1,0.10352
135,-1,0,0.63895
315,1,1,0.18153
225,1,1,0.88676
45,-1,1,0.11243
270,-1,0,1.1462
90,-1,1,0.33171
45,1,0,1.0245
135,-1,1,0.30235
135,-1,1,0.3684
315,1,1,0.01013
45,1,0,0.33155
135,1,0,0.83815
315,1,1,0.59251
315,1,1,0.35928
225,1,1,0.42052
90,1,0,1.8448
0,-1,1,0.52541
270,1,1,0.23773
0,1,1,0.40719
90,-1,0,0.73435
0,-1,0,0.60243
90,-1,1,0.93701
135,-1,0,0.38965
225,-1,1,0.35604
90,-1,0,0.95976
90,-1,1,0.16284
90,-1,1,0.685
135,-1,0,0.99478
135,1,1,0.15059
0,-1,0,0.58215
45,-1,0,0.33475
45,-1,1,0.65861
225,-1,1,0.693
135,1,0,0.10536
90,-1,1,0.010168
315,1,1,1.1004
135,1,1,0.63951
0,1,0,0.39608
0,-1,0,1.5533
315,1,1,1.4674
180,-1,0,0.90232
45,1,1,0.095811
0,-1,1,1.2778
90,1,1,0.55265
180,-1,0,0.57939
45,1,1,0.073722
270,-1,0,0.56971
0,-1,0,0.060203
180,-1,1,0.20245
225,1,1,0.30622
45,-1,0,1.2173
180,-1,0,0.53676
180,1,1,0.26131
180,-1,0,1.2852
225,1,1,1.4935
0,1,1,2.1268
0,1,1,0.040021
315,1,1,0.16767
180,-1,0,1.1408
0,1,1,0.010122
270,-1,0,1.3006
315,1,1,0.65107
135,-1,0,0.63421
180,-1,1,0.13481
0,-1,0,0.53736
270,-1,1,0.51572
90,-1,0,0.91273
180,-1,0,0.85292
0,-1,0,0.28689
90,1,1,0.20367
90,-1,0,0.015209
180,-1,1,0.11301
180,1,1,0.010899
315,-1,0,0.071185
270,-1,1,0.010089
315,1,1,0.098361
0,1,1,1.9703
90,1,0,0.1309
180,1,1,0.51735
270,-1,0,0.98676
135,-1,1,0.17244
0,1,1,1.1755
45,1,0,1.4336
0,-1,1,0.12349
270,-1,1,0.010128
180,-1,0,0.010033
180,-1,1,0.063544
225,1,1,0.010111
135,-1,0,0.9045
315,1,1,0.26245
270,-1,0,0.70238
180,-1,1,0.74853
315,1,1,0.35625
225,-1,0,1.9694
180,1,1,0.041141
180,-1,0,0.46927
90,-1,0,1.5621
0,1,1,2.1669
90,1,1,0.30795
315,-1,0,0.05306
45,1,1,0.010191
270,-1,0,1.3402
135,-1,1,0.23698
0,1,1,0.49021
45,-1,1,0.01006
90,1,0,1.7532
90,1,1,0.010169
270,1,0,1.5532
90,-1,1,0.24387
45,-1,1,2.0295
270,1,1,0.31015
270,1,0,2.1815
270,-1,1,0.20795
270,1,1,0.31095
180,-1,0,0.61974
45,1,1,0.45067
270,1,1,0.23346
0,-1,1,1.3589
45,1,0,1.3991
270,1,1,0.90856
315,1,1,1.96
270,-1,0,0.93949
225,1,1,0.14017
90,1,1,0.61042
315,1,1,0.29198
225,1,1,0.58899
270,1,1,1.0336
45,1,0,1.122
315,-1,1,0.34519
315,1,0,0.38612
315,-1,1,0.025348
45,-1,0,0.91203
180,-1,0,0.4198
225,1,1,0.032027
270,-1,1,0.010122
90,-1,1,1.8334
90,1,1,0.40687
180,-1,0,1.1224
315,1,1,0.97848
0,-1,0,1.206
135,-1,1,0.33779
270,-1,0,0.23711
135,-1,0,2.4818
45,-1,0,0.86809
45,-1,0,1.1147
315,-1,0,0.59826
0,-1,0,1.5665
180,1,1,0.46849
0,1,1,0.15934
225,1,1,0.28035
90,1,1,0.88544
0,-1,1,0.025301
90,1,0,0.62257
225,1,0,0.10685
135,-1,0,1.827
90,-1,1,0.52712
225,1,0,2.9583
270,-1,1,0.90046
45,1,1,0.72784
135,-1,0,0.33786
270,-1,1,0.47356
0,-1,1,0.010138
225,1,1,0.23849
135,-1,0,0.40711
135,-1,0,0.46693
45,1,0,0.83654
135,-1,0,0.38795
0,1,0,0.29264
315,-1,0,0.11829
270,1,1,0.010075
225,-1,1,0.017517
0,-1,1,0.74727
225,1,0,0.010134
225,1,1,0.10343
0,1,1,0.47088
90,1,1,0.4297
180,-1,0,0.58029
135,1,1,0.010136
180,1,1,0.51137
180,1,1,0.79647
90,1,1,0.31261
0,1,0,0.75504
45,-1,0,1.6939
180,-1,1,0.31032
45,1,0,1.0073
315,-1,1,0.16595
315,-1,1,0.32572
270,1,1,0.77057
0,-1,0,0.010178
45,1,1,0.010152
180,1,1,0.010141
180,-1,0,0.010012
0,-1,1,0.17975
225,-1,1,0.010124
0,1,1,1.1599
135,1,1,0.45928
270,1,0,0.15615
90,1,1,0.017513
315,-1,0,0.19067
135,-1,1,0.19042
180,1,0,0.93223
225,-1,1,0.45142
135,-1,0,0.56517
0,-1,0,0.71152
45,1,1,0.010165
135,-1,1,0.19981
90,-1,0,0.35291
45,1,1,0.010125
270,1,1,0.67848
180,-1,0,0.754
180,1,1,0.010104
225,-1,1,0.30855
0,1,1,0.31551
225,-1,0,0.31526
45,-1,1,0.010153
315,-1,0,0.2843
45,1,1,0.085636
180,-1,1,0.010161
45,-1,0,0.18922
135,-1,0,0.014698
135,1,1,0.50851
0,-1,0,0.007972
315,-1,1,0.057025
225,-1,0,0.010132
135,-1,1,0.2425
180,-1,0,0.010158
180,-1,0,0.47456
90,-1,1,0.22281
270,1,0,0.11069
225,1,1,0.010166
315,1,1,0.57427
45,-1,1,0.9409
45,1,0,0.34037
225,1,1,0.010122
270,-1,1,0.24605
180,-1,0,0.41655
45,-1,1,0.13223
0,1,1,0.52895
180,1,1,0.12987
135,1,1,0.0041212
225,1,1,1.1082
270,1,1,0.15337
45,-1,1,0.93261
