0,-1,0,2.1342
135,-1,1,0.78718
270,-1,1,1.3127
315,-1,0,1.0354
45,-1,0,0.73752
270,-1,1,0.13529
315,-1,0,1.3093
90,1,1,1.1824
135,1,1,3.0041
45,-1,0,3.6933
135,1,0,2.4555
0,1,1,0.28052
270,-1,0,1.9441
270,1,1,0.76585
90,-1,1,1.807
90,1,0,2.2749
180,-1,1,0.12553
180,1,1,1.7508
45,-1,0,0.27583
0,1,0,1.8105
45,-1,0,0.062078
90,1,1,0.68715
0,-1,0,3.2065
135,-1,0,0.63006
45,-1,0,0.29906
0,-1,0,2.8095
90,-1,0,0.78913
225,1,0,2.3568
180,-1,1,1.0657
0,1,1,0.63387
225,-1,0,2.4709
0,1,1,0.24026
90,1,0,0.78644
315,-1,0,1.3944
180,1,1,1.5117
90,1,0,0.96198
270,1,1,0.88577
315,-1,1,1.5031
90,-1,0,0.18928
225,1,0,2.3371
0,1,0,2.18
0,1,1,0.97344
225,1,1,1.6732
270,-1,1,0.23413
45,1,1,1.2277
45,1,1,0.48468
135,-1,0,0.96178
270,-1,0,1.9931
135,-1,0,1.1816
225,1,1,2.1135
315,1,0,1.3643
270,1,1,1.2797
90,1,1,1.0645
45,-1,0,0.09672
225,1,1,0.016837
90,-1,0,1.6262
315,-1,1,1.0205
270,1,1,1.8545
315,1,0,1.4118
180,1,1,1.8623
90,1,1,1.5519
135,1,1,1.0946
90,-1,0,1.4535
225,1,0,1.3107
270,1,0,2.1884
315,1,1,0.09762
45,-1,1,1.329
0,1,1,0.888
0,1,1,0.071967
180,1,1,1.208
90,-1,0,1.0055
270,-1,0,0.84804
135,1,1,1.9264
225,1,0,1.9132
180,-1,1,0.4484
0,-1,0,0.31058
135,-1,1,1.6139
270,1,0,1.5284
270,1,1,2.3692
180,-1,0,1.3986
315,1,0,1.3205
180,-1,0,1.0846
225,-1,0,0.92329
315,1,1,0.26457
135,-1,1,0.44844
90,-1,0,0.83026
270,-1,1,1.8625
0,1,0,1.701
270,-1,1,0.61767
180,1,1,2.3179
45,1,1,1.2411
0,1,0,0.83033
135,1,1,1.5997
0,1,1,0.0268
0,-1,0,0.016765
180,1,0,1.3189
90,1,0,0.90151
270,-1,0,1.5548
225,-1,1,0.46268
45,1,1,0.52804
45,-1,0,0.46786
225,1,0,1.1166
225,-1,1,1.1382
135,1,0,0.65471
0,-1,0,0.016782
225,1,1,1.3292
180,1,1,0.24995
0,-1,0,0.016679
90,-1,0,1.5327
180,-1,0,2.9852
45,-1,0,0.50933
135,-1,0,1.2215
180,1,1,0.43977
180,-1,1,0.72019
0,1,1,0.38292
180,-1,0,0.48972
0,1,1,0.048046
90,1,1,0.96806
0,1,1,0.19586
90,-1,0,1.5197
315,-1,1,1.1089
90,-1,1,1.6399
225,1,1,0.91616
135,1,1,1.0018
135,1,0,0.27893
90,1,0,0.76621
225,1,1,0.027643
180,1,0,1.4935
45,-1,0,0.079764
180,-1,1,0.7272
315,-1,1,0.72418
45,1,1,0.82966
270,1,1,1.8229
45,1,0,0.76067
315,1,1,1.7016
45,-1,0,0.092291
45,1,1,0.16273
45,1,1,0.016773
180,1,1,1.2334
270,-1,1,0.46016
90,1,1,1.7484
0,1,1,0.94487
180,-1,0,2.0939
315,-1,1,1.2289
315,-1,0,2.7434
