0,1,1,0.65231
315,1,1,0.27016
0,1,1,0.25535
45,-1,0,0.67455
45,-1,1,0.15576
315,1,1,0.16485
135,-1,1,0.42127
270,-1,1,0.24964
180,1,1,0.32712
315,-1,1,0.41272
0,-1,0,0.15519
180,1,1,0.42313
135,1,0,0.55746
225,1,1,0.11637
315,-1,0,0.4213
315,1,1,0.91235
270,1,0,0.34234
0,1,0,0.29721
315,-1,0,0.42073
315,1,1,0.44811
225,-1,1,0.27887
180,-1,1,0.31826
315,-1,1,0.434
225,1,1,0.39424
225,-1,1,0.15601
45,-1,0,0.31739
45,1,1,0.22261
45,-1,1,0.20971
135,1,1,0.19743
90,-1,1,0.3195
135,-1,0,0.45487
45,-1,1,0.15376
135,-1,1,0.35511
315,-1,1,1.1019
0,1,1,0.20524
135,-1,1,0.90113
270,1,0,0.49535
45,1,1,0.24569
180,-1,1,0.67168
180,-1,0,0.38964
180,-1,1,0.27057
225,1,1,0.081257
315,-1,1,0.60511
135,1,1,0.063448
270,-1,0,0.36866
135,-1,1,0.21766
90,-1,0,0.21162
90,1,0,0.10104
90,-1,0,0.12427
315,-1,1,0.048065
45,1,1,0.11758
0,1,1,0.35149
270,1,1,0.049169
315,-1,0,0.24666
135,-1,1,0.053787
225,-1,0,0.46229
0,1,1,0.046524
225,-1,1,0.01014
225,1,1,0.29838
225,-1,1,0.12314
225,-1,1,0.057364
135,1,1,0.085433
180,1,1,0.24672
225,-1,1,0.62265
180,-1,1,0.52471
135,1,1,0.17126
135,-1,0,0.74083
315,1,1,0.27922
270,-1,0,0.78074
225,1,1,0.010142
45,1,0,0.85706
90,1,1,0.30615
270,1,1,0.39748
45,-1,1,0.56845
315,1,1,0.21913
315,-1,0,0.19721
225,-1,1,0.010161
90,-1,1,0.010134
0,1,1,0.51739
225,-1,1,0.10207
0,-1,1,0.010169
180,1,1,0.010078
315,1,1,0.39746
270,-1,0,0.11219
45,1,1,0.35405
135,-1,0,0.62429
135,1,1,0.048457
225,-1,0,0.029957
270,-1,1,0.34758
135,-1,1,0.010149
270,-1,0,0.10495
270,-1,0,0.52001
0,1,1,0.010173
270,1,1,0.06595
90,1,1,0.010171
270,-1,1,0.33159
225,-1,0,0.15462
225,1,1,0.039349
135,1,1,0.059524
135,-1,1,0.26122
45,-1,1,0.31865
45,1,1,0.058392
315,-1,1,0.37996
225,-1,0,0.49466
0,-1,0,0.015263
0,1,1,0.069523
180,-1,1,0.011037
315,-1,0,0.11419
45,-1,1,0.010188
0,1,1,0.043807
135,-1,1,0.16396
225,1,1,0.12821
135,-1,1,0.21044
225,-1,0,0.62675
90,1,1,0.081114
315,1,1,0.59444
270,1,1,0.010023
90,-1,0,0.010139
180,-1,1,0.047443
315,-1,0,0.16454
225,1,1,0.18528
270,1,0,0.59658
0,-1,0,0.010154
90,1,1,0.010098
45,-1,1,0.022534
270,1,1,0.32833
135,1,0,0.12655
180,1,0,0.33397
225,-1,1,0.017607
90,1,0,0.12338
45,-1,0,0.14616
180,-1,1,0.055364
0,1,0,0.013122
0,-1,0,0.13489
270,1,1,0.056782
315,-1,0,0.1504
135,-1,1,0.13176
135,-1,1,0.11111
45,-1,1,0.16992
225,1,0,0.51176
180,-1,1,0.092014
225,1,1,0.1357
0,-1,0,0.010139
180,1,0,0.23611
0,1,0,0.19954
225,-1,0,0.10823
180,1,1,0.17719
45,-1,0,0.026561
45,-1,1,0.073768
135,1,1,0.073281
270,1,1,0.010164
225,1,1,0.11573
0,1,1,0.25372
180,-1,1,0.010155
135,1,1,0.19212
225,-1,1,0.010176
315,1,1,0.010163
315,1,1,0.010166
270,-1,0,0.19885
315,1,1,0.010148
