0,-1,1,0.86594
270,1,1,0.17303
270,-1,0,0.030688
225,1,0,0.13311
315,-1,0,0.010373
270,-1,1,0.010174
270,1,0,0.010142
45,-1,0,0.010145
180,1,1,0.027935
90,-1,1,0.010149
135,1,1,0.010154
180,-1,1,0.52223
225,1,0,0.010309
135,1,1,0.010183
90,-1,1,0.010127
225,-1,0,0.01017
0,1,1,0.010174
90,-1,1,0.010148
315,1,0,0.10366
0,1,1,0.47864
45,-1,0,0.04937
90,1,0,0.012412
45,-1,1,0.24161
135,-1,1,0.01015
270,1,0,0.010189
270,-1,0,0.010135
180,1,1,0.34833
315,-1,0,0.010145
0,-1,0,0.29502
180,1,1,0.01009
315,-1,1,0.44739
225,1,1,0.30493
90,-1,0,0.069645
315,-1,0,0.01018
315,1,1,0.010071
270,1,1,0.51256
0,1,1,0.010148
315,-1,0,0.010144
315,1,1,0.48017
225,-1,0,0.010115
225,-1,0,0.010141
225,1,1,0.010137
225,-1,0,0.02992
45,-1,1,0.010142
45,-1,1,0.32167
90,-1,1,0.010195
90,1,1,0.010057
135,-1,0,0.35504
135,-1,1,0.28601
315,-1,0,0.010147
0,1,1,0.010154
135,-1,1,0.010108
270,1,0,0.076172
180,-1,0,0.010142
270,1,1,0.38837
180,1,0,0.1725
180,-1,1,0.15997
315,-1,1,0.010118
135,1,0,0.010135
270,-1,0,0.010146
135,-1,1,0.01016
135,1,0,0.010164
90,1,1,0.010117
90,-1,0,0.027039
315,-1,0,0.010159
45,1,1,0.010145
0,1,1,0.28074
270,1,1,0.11798
315,-1,0,0.010146
135,-1,1,0.31542
225,-1,0,0.010147
0,1,0,0.1885
225,-1,0,0.010142
225,1,1,0.010191
225,-1,0,0.20174
225,-1,0,0.010102
0,1,1,0.010154
135,1,1,0.010145
180,1,0,0.01019
225,-1,0,0.010106
180,-1,1,0.056692
135,1,0,0.037819
135,-1,1,0.099671
315,1,0,0.22139
270,-1,1,0.015977
225,1,1,0.10033
90,1,1,0.010144
270,1,1,0.010105
45,-1,0,0.21359
315,1,1,0.08122
315,-1,0,0.10889
90,-1,1,0.39032
0,1,1,0.18924
225,-1,1,0.010169
180,1,1,0.010053
315,1,1,0.010166
270,-1,0,0.010149
45,1,0,0.01015
0,-1,1,0.0102
