225,-1,0,0.68152
225,1,0,0.47386
90,-1,0,0.56073
225,-1,0,1.1171
270,-1,0,1.0045
0,1,0,0.73693
135,-1,1,0.01009
225,-1,0,0.010065
135,1,1,0.74868
180,-1,0,0.19932
0,1,1,0.94072
135,-1,0,0.010134
270,1,0,0.073874
225,-1,1,1.1158
180,-1,0,0.010132
45,-1,0,0.87264
135,1,1,0.72338
0,1,0,0.28137
90,1,0,0.0099141
315,-1,1,1.4445
90,1,1,0.010107
135,-1,1,0.88073
0,1,0,0.010179
180,-1,1,0.19765
45,-1,0,0.010274
225,-1,1,0.451
315,1,0,0.83838
0,-1,1,0.14045
45,1,1,1.3744
180,-1,0,0.010153
270,-1,0,0.33547
225,1,0,0.36817
45,-1,0,1.0471
90,1,1,0.46052
135,1,0,0.38962
270,-1,0,0.50238
315,-1,0,1.3216
270,-1,0,0.40661
225,1,1,0.18925
315,-1,0,0.53288
270,1,1,0.61603
315,1,1,0.9245
135,-1,1,0.64794
270,-1,0,0.01013
135,-1,1,0.52036
315,-1,0,0.031356
45,1,1,0.02517
270,-1,0,0.77154
180,1,0,0.63369
225,-1,1,0.24009
135,-1,1,0.5593
90,-1,1,0.42384
270,-1,0,0.010134
90,-1,1,0.31126
135,-1,1,0.12069
90,1,1,0.15223
315,1,1,0.7035
270,1,1,0.81811
315,-1,0,1.4845
225,-1,1,0.37689
180,1,1,0.73186
0,-1,0,0.6941
90,-1,0,0.010078
315,-1,0,0.42189
270,1,1,0.25768
135,-1,1,0.69281
225,-1,1,0.010124
0,-1,1,0.012325
0,-1,0,0.098199
90,1,0,0.012534
90,-1,0,0.010132
90,-1,0,0.11818
135,1,1,0.26524
45,-1,1,0.22924
135,-1,1,0.052601
135,1,1,0.57617
315,-1,0,0.10669
0,-1,0,0.37442
180,1,1,0.85153
45,-1,0,0.39535
315,1,1,0.050427
135,-1,1,0.26285
225,1,1,0.0797
45,1,1,0.17396
45,-1,1,0.075336
315,1,1,0.17941
90,1,1,0.098553
270,1,1,0.040439
270,-1,0,0.64815
225,1,1,0.010104
90,-1,0,0.010125
90,-1,0,0.59325
225,1,1,0.010133
90,1,1,0.010103
90,1,1,0.549
45,1,1,0.11241
180,-1,0,0.25374
180,1,1,0.5788
225,-1,0,0.40145
315,1,1,0.010238
45,-1,0,0.010168
315,1,1,0.039413
270,-1,0,0.17958
0,1,1,0.1093
270,-1,0,0.52096
135,1,1,0.010127
270,1,1,0.010122
45,1,1,0.87958
315,1,1,0.39281
270,1,1,0.010162
45,-1,1,0.04731
180,1,1,0.010139
135,-1,0,0.82186
0,-1,0,0.072246
180,-1,1,0.010128
135,1,0,0.74283
315,1,0,0.010121
315,1,1,0.15925
90,1,1,0.08548
225,1,1,0.010143
90,-1,0,0.010065
0,1,1,0.044337
180,1,0,0.010165
225,1,1,0.83672
315,-1,0,0.37043
90,1,0,0.28725
45,-1,0,0.57525
135,1,1,0.010124
180,1,0,0.19121
45,-1,1,0.063435
270,1,1,0.11248
270,1,1,0.41823
135,1,1,0.26758
315,-1,1,0.55114
135,-1,0,0.33538
225,-1,0,1.0826
135,-1,1,1.1405
45,-1,1,0.77163
90,-1,0,0.67211
45,-1,1,0.054062
315,1,0,0.40435
315,-1,0,0.33703
180,1,1,0.01013
315,1,0,0.010214
270,1,1,0.41251
180,1,1,0.010128
315,1,1,0.3833
225,1,0,0.24238
315,-1,0,0.010162
270,-1,0,0.010115
270,-1,0,0.063717
90,1,1,0.54756
315,1,0,0.010129
180,1,1,0.46039
315,1,1,0.40702
315,-1,0,0.29223
225,-1,0,0.49732
315,1,1,0.28573
0,-1,1,0.30737
90,1,0,0.87191
0,-1,1,0.12232
180,1,0,0.010131
0,-1,0,0.38781
90,-1,0,0.49306
135,1,1,0.13785
45,1,1,0.010223
90,-1,0,0.22985
225,1,1,0.010104
180,-1,0,0.062885
315,-1,1,0.4549
315,-1,0,0.010171
0,1,1,0.42361
180,1,1,0.010146
180,-1,0,0.27817
225,-1,1,0.079998
270,1,1,0.29406
315,-1,0,0.48505
225,1,1,0.34769
45,-1,1,0.57508
135,-1,0,0.55373
90,1,1,0.056012
45,-1,1,0.56071
90,1,1,0.010088
180,-1,0,0.48491
45,-1,1,0.40235
315,1,0,0.010083
270,1,1,0.010131
225,-1,1,4.0031
45,1,1,1.0943
90,-1,1,0.01014
90,-1,0,0.010126
0,1,1,0.34526
315,-1,1,0.23642
225,1,0,0.62783
315,1,1,0.1077
270,1,1,0.27816
45,-1,1,0.56539
135,-1,1,0.14416
135,-1,1,0.10337
90,-1,0,0.44323
0,-1,1,0.010132
45,-1,1,0.039563
0,1,1,0.34139
180,1,1,0.010125
315,1,1,2.8305
180,-1,1,0.023793
225,-1,1,0.010146
270,1,1,0.010091
45,-1,0,0.010171
45,-1,0,0.61768
180,-1,0,0.03045
90,-1,1,0.26005
45,-1,1,0.010125
45,-1,1,0.43388
270,-1,0,0.2107
180,1,1,0.34988
225,1,0,0.90872
135,1,1,0.082738
90,1,1,0.03041
315,1,1,0.51856
225,-1,1,0.061746
270,-1,1,0.40926
270,1,1,0.1883
135,-1,1,0.10607
225,1,1,0.28442
0,-1,1,0.010145
135,-1,0,0.38285
45,1,0,0.44061
0,1,1,0.05672
225,-1,1,0.036935
270,-1,1,0.11271
90,1,1,0.09402
