"id","group","RHM","UVM","LHM","LVM"
1,1,1.22954538882307,1.0347426781692,0.981448169736435,1.28585457829983
2,1,1.90024928876146,0.645993630948912,0.789614215614743,0.919947316208587
3,1,1.31258462453971,0.996894811426041,0.587678066885317,2.23476201198126
4,1,1.72628089477899,1.33341483742484,1.5104657573676,1.93307213210213
5,1,2.38261385800407,0.26405558931114,2.08691475454882,0.700867072624659
6,1,1.26938750286419,1.00171107764757,0.742277883730049,1.5023271092923
7,1,-0.583791854271115,0.2471509699221,0.716274018509861,3.29982119475155
8,1,1.3349931974332,0.319550601849463,5.32118042572551,0.365615403001661
9,1,1.52172228276311,0.943934168349946,0.477233764549921,1.89146733336341
10,1,1.13458849021987,0.9208055324157,1.07544604503843,0.962947118794931
11,3,1.3721043986822,0.876150652842614,0.846922069181883,1.51391763638313
12,3,0.971267333790675,0.894456668853128,1.47816051457067,1.34801997303394
13,3,2.74001861485374,0.871829888795603,0.979602665190024,1.45697752977437
14,3,1.28926857222784,0.546958713365596,0.653372068220922,1.89790881679402
15,3,2.09548425170271,-0.204162046050259,4.9823541526084,0.94183790702761
16,3,1.72774474708748,0.610476916287368,1.06399962107037,1.06372360546092
17,3,4.73660101362379,0.634474815679099,-0.178687553764892,1.37330205410426
18,3,1.72052784626987,1.73832112081085,0.0593126406654067,1.82180074220168
19,3,1.2538093574343,0.132860816120362,1.6673247302267,1.67975939162367
20,3,1.15774284280884,1.82690355619554,0.313620122670423,1.38169330603573
21,3,1.58495246541957,0.789112860776273,1.73089444102223,1.17743607838527
22,2,1.37598155806041,0.772328233455456,0.925537999054052,0.853440161127787
23,2,1.20324881747364,0.95949494584195,0.985031722188257,0.725778685296438
24,2,1.20283655280151,1.31945870020602,0.845153000613154,0.684701338630122
25,2,0.866831961603171,1.31312819274131,1.14354219944232,0.665974200294748
26,2,0.994858035025015,1.20909480407212,1.08724214175818,0.913127062580775
27,2,1.15351331378431,1.04421658083335,1.29329660427666,0.382861603597869
