45,1,1,0.88015
135,-1,0,0.35447
315,-1,1,0.38806
135,-1,0,0.61436
90,1,1,0.010359
225,-1,1,0.17664
225,-1,1,0.018134
180,1,1,0.087388
90,-1,1,0.64081
180,1,1,0.54005
225,-1,1,0.52761
180,-1,0,0.86271
315,1,1,0.21905
45,1,1,0.010118
180,-1,1,0.60744
90,-1,0,2.0532
135,1,1,0.19661
270,1,1,0.019431
180,1,1,0.2471
315,-1,0,0.041806
180,-1,0,0.26438
45,1,1,0.23035
90,-1,1,0.40541
0,1,1,0.2961
135,-1,1,0.43076
90,1,1,0.010228
180,-1,1,0.34416
135,1,1,0.065094
0,1,1,0.2335
225,1,1,0.24861
45,-1,1,0.023727
180,1,1,0.18765
270,-1,1,0.070064
45,1,1,0.16247
90,-1,1,0.69537
180,-1,1,0.012352
0,1,1,0.12191
225,-1,1,0.5909
270,-1,0,0.17182
0,1,1,0.24736
135,-1,1,0.20745
45,-1,0,0.13011
135,1,1,0.17216
315,1,1,0.14334
270,1,1,0.05441
45,1,1,0.010223
135,1,1,0.34034
90,-1,1,0.010043
0,1,1,0.18419
90,1,1,0.26366
0,-1,1,0.10615
270,-1,1,0.32164
270,-1,0,0.38035
0,-1,0,0.010122
225,1,1,0.010157
225,1,1,0.040812
90,-1,1,0.010129
315,1,0,0.51036
90,1,1,0.032492
0,1,1,0.028777
0,1,1,0.17041
45,1,1,0.010162
180,-1,1,0.092488
45,1,1,0.16046
0,1,1,0.61296
270,1,1,0.033152
0,-1,1,0.024646
90,1,0,1.127
90,1,1,0.091533
225,-1,1,0.010127
270,-1,0,0.38891
180,1,1,0.24128
315,-1,0,0.025341
225,1,1,0.04159
225,1,1,0.010091
225,-1,1,0.26525
180,-1,0,1.2765
90,-1,1,0.010153
270,1,1,0.037011
225,-1,0,0.77041
0,1,1,0.29574
135,1,1,1.238
225,1,1,0.010121
90,1,1,0.010174
45,-1,1,0.63265
180,1,0,0.89017
225,1,1,0.31316
225,-1,1,0.081835
270,1,1,0.78515
0,-1,1,0.010106
270,1,0,0.237
225,1,1,0.065637
180,1,1,0.59472
135,1,0,0.72614
315,-1,1,0.010043
0,-1,1,0.3457
225,1,0,0.40982
225,-1,1,0.46485
315,-1,0,0.010124
135,1,1,0.16339
45,-1,0,0.44517
45,-1,1,0.010047
225,1,1,0.19079
315,1,1,0.54503
90,-1,1,0.62852
225,-1,0,0.99956
45,-1,0,0.44568
135,-1,1,0.27928
180,-1,0,1.3615
225,1,1,0.57987
0,1,1,0.28946
315,-1,1,0.28131
225,-1,1,0.010127
180,-1,1,0.089242
135,-1,1,0.38601
315,1,1,0.47691
135,1,1,0.055489
90,-1,1,0.29922
270,-1,1,0.010161
135,1,1,0.60794
315,-1,0,0.010135
180,-1,1,0.72063
0,1,1,0.5059
270,1,1,1.3673
45,-1,1,0.010152
135,-1,1,0.66403
315,1,1,0.010128
225,1,1,0.78526
0,1,1,0.010116
45,-1,1,0.38748
270,-1,1,0.34378
90,-1,1,0.20707
45,1,1,0.64924
135,-1,1,0.010135
0,1,1,0.60045
315,1,1,0.051028
45,1,1,0.64371
315,1,1,0.22742
225,1,1,0.010133
90,1,1,0.010166
0,-1,0,0.26665
270,1,1,0.28689
90,-1,1,0.010208
0,-1,1,0.54872
135,-1,1,0.014653
225,-1,1,0.010125
90,-1,1,0.11778
135,-1,1,0.51624
135,1,1,0.010119
45,-1,0,0.5824
45,-1,0,0.4805
225,-1,1,0.010146
90,-1,1,0.010016
315,1,1,0.045931
135,1,1,0.70691
0,1,1,0.010123
0,-1,0,0.63156
315,1,1,0.010159
180,-1,1,0.010116
90,-1,1,0.44051
45,1,1,0.058557
0,-1,0,0.18817
90,1,1,0.010163
180,-1,1,0.010129
45,1,1,0.010146
270,-1,0,0.1727
0,-1,0,0.36989
180,-1,1,0.042317
225,1,0,0.055921
45,-1,0,0.010138
180,-1,1,0.010122
180,1,1,0.010146
180,-1,1,0.28542
225,1,1,0.010103
315,1,1,0.30026
0,1,1,0.010131
315,1,1,0.010119
180,-1,1,0.010128
270,-1,0,0.01008
315,1,1,0.010136
0,1,1,0.391
180,-1,1,0.019471
0,-1,0,1.0445
270,-1,1,0.12071
90,-1,1,0.25987
180,-1,1,0.049849
0,-1,0,0.020929
90,1,1,0.046001
90,-1,0,0.089536
180,-1,1,0.010016
180,1,1,0.059846
315,-1,1,0.066994
270,-1,1,0.010131
315,1,1,0.010171
0,1,1,0.11643
90,1,1,0.048675
270,-1,1,0.010108
135,-1,1,0.73703
45,1,1,0.055689
